prob,pred,true
0.9995281516140937,1,1
0.9999999950372347,1,1
0.0009253642274498814,0,0
0.9999993551337216,1,1
0.07813454973144988,0,0
0.9998750235535832,1,1
0.20078927725969076,0,1
0.29130100278293874,0,0
0.991609928311979,1,1
0.024897718077135353,0,0
0.43286088399852407,0,0
0.9948110099763721,1,1
0.0070675142484127144,0,0
0.005495022956493423,0,0
0.01805058236154343,0,0
0.9793046011172646,1,1
0.00763376081697877,0,0
0.2990215440086026,0,0
0.2898728836926809,0,1
0.9996007213375419,1,1
0.9999914690570821,1,1
0.9999960274077868,1,1
0.9935094199842601,1,1
0.07433775812404474,0,1
0.2706674744391179,0,1
0.40185117428082046,0,1
0.9995200336364156,1,1
0.016629966752739558,0,0
0.01589683703986887,0,0
0.08145374774453358,0,0
0.9600442998231843,1,1
0.3139622109487695,0,0
0.9997759866377378,1,1
0.018075891598918797,0,0
0.1109450805480925,0,0
0.9907453278522153,1,1
0.999292787449927,1,1
0.5481956983698216,1,0
0.9998194349951873,1,1
0.1274919487460747,0,0
0.5618352576799692,1,1
0.9999913743720167,1,1
0.0017345562232584514,0,0
0.0928873727629275,0,0
0.031517945390717714,0,0
0.005485177125620252,0,0
0.9999334982779019,1,1
0.8930040361639242,1,1
0.7399596674797467,1,1
0.9990659969888577,1,1
0.597535883363419,1,0
0.10718303072973734,0,0
0.016062484361518487,0,0
0.014929470913512405,0,0
0.04243808454502805,0,0
0.013437844096146902,0,0
0.5029751011508509,1,1
0.9916206747249513,1,1
0.04684629758172898,0,0
0.03965388771034923,0,0
0.002704282687303157,0,0
0.0021849289144916934,0,0
0.3001274241129288,0,1
0.20811491973626944,0,0
0.0196752584238851,0,0
0.15845035566766094,0,0
0.9999991387506778,1,1
0.9999999898217714,1,1
0.0018519427861367602,0,0
0.11988512464910901,0,1
0.999998439684242,1,1
0.06339665857447466,0,0
0.999848996548434,1,1
0.9984034401529727,1,1
0.11816804449585967,0,0
0.06888097614736423,0,0
0.9999999882298533,1,1
0.3498338776674653,0,1
0.21674893860190805,0,1
0.031516379267605525,0,0
0.05007130187477713,0,0
0.013468472448442285,0,0
0.9316218880136695,1,1
0.9967353114027983,1,1
0.9977172843529399,1,1
0.9989358888061977,1,1
0.6174486545531254,1,1
0.9994164149150466,1,1
0.999982925488782,1,1
0.02886384584029009,0,0
0.017988580030323338,0,0
0.07239178038447959,0,0
0.999999966410424,1,1
0.9762733782421418,1,1
0.8504782811007696,1,1
0.007855170509309634,0,0
0.9999961902328272,1,1
0.029680094735098833,0,0
0.9788112125936094,1,1
0.005172504278766471,0,0
0.13180389319571,0,0
0.9998744719034964,1,1
0.9999983875777667,1,1
0.9999998677144946,1,1
0.9994784048998941,1,1
0.9776776244907827,1,1
0.9637966449997053,1,1
0.033508804382788006,0,0
0.0239670927935532,0,0
0.08880069680807144,0,0
0.9999536497545934,1,1
0.30770371794616813,0,1
0.7663901559204225,1,1
0.12630209315986804,0,0
0.003034301477645632,0,0
0.9999998024701154,1,1
0.04632634667898379,0,0
0.08242487810712631,0,0
0.049188056934698285,0,0
0.03391408865035304,0,0
0.02385521686771,0,0
0.7396450895614789,1,1
0.010964735754636263,0,0
0.01723307982980111,0,0
0.17433223741252155,0,0
0.9193264155537649,1,1
0.018976655250074796,0,0
0.999557993863205,1,1
0.9590804475458455,1,1
0.25200590163263625,0,1
0.04154875287826024,0,0
0.10497629130741763,0,0
0.11390868133248601,0,1
0.12907588591569572,0,0
0.0732641788790262,0,0
0.004952873490302269,0,0
0.14432434683944545,0,1
0.4407664810120492,0,0
0.015559666543802843,0,0
0.5555684127445119,1,1
0.1492825776024325,0,0
0.999932602801198,1,1
0.02032600701999504,0,0
0.0011971670909944924,0,0
0.001769345929509614,0,0
0.9712810263260993,1,1
0.9996435603115638,1,1
0.03376950522708524,0,0
0.9880877183338652,1,1
0.9790118952317056,1,1
0.9089404741548909,1,1
0.8433336686722506,1,1
0.2651055323398478,0,0
0.9999535806693189,1,1
0.9777987882967191,1,1
0.01801493106928277,0,1
0.9313445004980647,1,1
0.9994949566581515,1,1
0.9999959532127142,1,1
0.999986653466877,1,1
0.6073485360792374,1,0
0.8763288762205776,1,1
0.009501396543921589,0,0
0.0192652281442641,0,0
0.0029174875486238224,0,0
0.9987361686524269,1,1
0.008006053197884718,0,0
0.032827756336315454,0,0
0.015192506629475628,0,0
0.25804826041387025,0,0
0.01611526290652045,0,0
0.12721171473945211,0,0
0.9999897327340624,1,1
0.8523012147218886,1,1
0.009857355582733493,0,0
0.09409217454487247,0,0
0.0025839820349134062,0,0
0.9900281292554853,1,1
0.9753009267459918,1,1
0.971016047446709,1,1
0.2501697211188055,0,0
0.9999094127880135,1,1
0.908105990577817,1,1
0.9999987630441605,1,1
0.0774860605664929,0,0
0.38071603491521877,0,1
0.9947869094742497,1,1
0.9999973317611869,1,1
0.9748993497866871,1,1
0.018113170777088353,0,0
0.03447847844039241,0,0
0.9999925285144142,1,1
0.711463644050969,1,1
0.9649253656811349,1,1
0.9999989132817776,1,1
0.18017383732383488,0,1
0.014225110778477877,0,0
0.9999855859958593,1,1
0.9956705040230821,1,1
0.0040552463369556545,0,0
0.00020644313637303724,0,0
0.9999352345687004,1,1
0.00927729080970186,0,0
0.6583059620885156,1,1
0.1477321953641278,0,0
0.9999986798651864,1,1
0.0027606132191885313,0,0
0.9999947350855801,1,1
0.9762509150779876,1,1
0.9984177567002352,1,1
0.03840966862187859,0,0
0.7731821829900626,1,1
0.9998435694897793,1,1
0.969439305176125,1,1
0.8116578580807131,1,1
0.999915329461195,1,1
0.0005523179612063934,0,0
0.9999995847580901,1,1
0.7915572584106733,1,1
0.013924915330914557,0,0
0.5419870451418932,1,0
0.3908352797021171,0,1
0.9216028126348604,1,1
0.9999951291964182,1,1
0.9999796752794798,1,1
0.2373962017053345,0,0
0.9999992742309862,1,1
0.9992679675819603,1,1
0.003452413931868063,0,0
0.7906634481831194,1,0
0.9998818860031562,1,1
0.0017033823971241318,0,0
0.9984721925311602,1,1
0.7367274710198629,1,1
0.9278258356814946,1,1
0.3719533220082682,0,1
0.011010397604920874,0,0
0.9988354696177737,1,1
0.9914019822410094,1,1
0.9999979897567027,1,1
0.6935286827927429,1,1
0.028672467987186402,0,0
0.33377384239664226,0,0
0.99999859738369,1,1
0.998265534266767,1,1
0.8819963975303204,1,1
0.05570489099808975,0,0
0.4232242101968901,0,0
0.9995312008336702,1,1
0.010860366766835836,0,0
0.12310805262437309,0,0
0.02873583360964023,0,0
0.9968729972600215,1,1
0.005247707460984598,0,0
0.076993642400471,0,0
0.1525001145362456,0,0
0.017948111234608894,0,0
0.999999820707107,1,1
0.16095598462948327,0,0
0.29682653153847793,0,0
0.9978632709480213,1,1
0.16239174825099603,0,0
0.9999596466974603,1,1
0.8696850386231845,1,1
0.9995750011654205,1,1
0.9999406380667847,1,1
0.08439614192463875,0,0
0.06124760006225897,0,0
0.0446052489318922,0,0
0.030161030735707483,0,0
0.04247806966386394,0,0
0.40121948896387916,0,1
0.0016521309930072386,0,0
0.9988571661432689,1,1
0.013752742440142693,0,0
0.9987431200011682,1,1
0.6226248466788634,1,1
0.06977468313326492,0,0
0.10478528585112515,0,0
0.2658782825589729,0,1
0.752479698705962,1,1
0.9999781160799095,1,1
0.9999999837124682,1,1
0.999999971729061,1,1
0.10491838419748634,0,0
0.8766255455631706,1,1
0.9998698779642751,1,1
0.9959932007099377,1,1
0.20441366300997196,0,0
0.028975920886492524,0,0
0.0601189008231368,0,0
0.003839389280686476,0,0
0.9989474086592911,1,1
0.12641673624832314,0,0
0.1452181717713394,0,0
0.0030809141927664223,0,0
0.0018553283419628851,0,0
0.9746285663013768,1,1
0.9860534246125969,1,1
0.028369519386116336,0,0
0.013802321715139678,0,0
0.9981825324913688,1,1
0.038552737638204146,0,0
0.999969550139706,1,1
0.005032348930976304,0,0
0.7785484620745238,1,0
0.4686345831923121,0,1
0.07140565282289668,0,0
0.015771113140362676,0,0
0.9996939176678314,1,1
0.7319578282609602,1,1
0.988944225893048,1,1
0.021992284668434905,0,0
0.8169818498030336,1,1
0.9989313798242242,1,1
0.99569654723805,1,1
0.3930591100691238,0,0
0.010211351857188657,0,0
0.9998842729966645,1,1
0.9999931304855517,1,1
0.005020018079818015,0,0
0.37874250637898216,0,1
0.0965816889102581,0,1
0.0004792475676460713,0,0
0.001522188644790368,0,0
0.8951024860068669,1,1
0.00626185160471171,0,0
0.20244438885181687,0,0
0.10001094654719095,0,0
0.9993589839434789,1,1
0.990079755167875,1,1
0.2616285471089761,0,0
0.9949273395111007,1,1
0.11732317163067135,0,0
0.005649875086131394,0,0
0.9568891032803982,1,1
0.0012586811702151686,0,0
0.9881140157624021,1,1
0.9953854590539586,1,1
0.4695512281187881,0,1
0.21959173926117978,0,1
0.009710807288070836,0,0
0.00912946270993898,0,0
0.05442987198845685,0,0
0.23097448154667194,0,0
0.9999999280851711,1,1
0.9999838433063191,1,1
0.6726882639362474,1,1
0.001712710799876124,0,0
0.2421781244414502,0,0
0.0036554282083945946,0,0
0.016354021038300193,0,0
0.08368002454791643,0,0
0.9816582187379936,1,1
0.999425798285098,1,1
0.22784799217492274,0,0
0.8618740904206533,1,1
0.323811066452736,0,0
0.9998072177522761,1,1
0.9909731997694698,1,1
0.9999942385002695,1,1
0.4850208846560157,0,1
0.1811050363690046,0,0
0.00012582629794216624,0,0
0.903268517867348,1,1
0.04202146691060511,0,0
0.989365130942183,1,1
0.005201496184695549,0,0
0.8395824096338594,1,1
0.057141809652101534,0,0
0.9351288513240479,1,0
0.9999999999840441,1,1
0.0066134476970932336,0,0
0.16016294583571267,0,0
0.03649741820203111,0,0
0.005805891348627248,0,0
0.017383443875723183,0,0
0.011653627718313185,0,0
0.29319413389068344,0,0
0.02729189587671165,0,0
0.01060635225410604,0,0
0.01388292930035147,0,0
0.9999974848722826,1,1
0.7886233774757317,1,1
0.06271840517353655,0,0
0.9961335532203397,1,1
0.01667890212203664,0,0
0.1976659049394354,0,1
0.9994661288494624,1,1
0.9973503867963727,1,1
0.00017340585409742474,0,0
0.008146668898206835,0,0
0.9967282812125029,1,1
0.02849622349505154,0,0
0.7016973748945459,1,0
0.9999806398266408,1,1
0.010606345041066872,0,0
0.030679115420596342,0,0
0.17733553436249255,0,0
0.0015379803306483026,0,0
0.34857045597773495,0,1
0.7884542472366757,1,1
0.023792345328610638,0,0
0.036520655307282275,0,0
0.008895442445747578,0,0
0.6833793278471564,1,1
0.0039103925597969245,0,0
0.006203307800778849,0,0
0.22844739555190904,0,1
0.13653385073505508,0,0
0.004451970594759471,0,0
0.9949536265600298,1,1
0.9999906498989217,1,1
0.1974757818923329,0,0
0.3270196897531642,0,1
0.03906737476172176,0,0
0.2570709270601198,0,0
0.9164399575636814,1,1
0.030206833121080405,0,0
0.9595039606905513,1,1
0.9999089995042816,1,1
0.9480746004082625,1,1
0.3526732062802053,0,0
0.9999884754734294,1,0
0.028582524023963222,0,0
0.959149809168167,1,1
0.999531054386252,1,1
0.002332354264691023,0,0
0.9145752657275606,1,1
0.007907088945571168,0,0
0.9999892155021192,1,1
0.9972998314795102,1,1
0.021169917783340462,0,0
0.14034407265685933,0,0
0.9999973935198102,1,1
0.9811469982733984,1,1
0.9999758757677362,1,1
0.010446593676329734,0,0
0.9060842632863504,1,1
0.4201807277385054,0,1
0.9998895300342253,1,1
0.9985298680808798,1,1
0.9999749128223294,1,1
0.9999990569229772,1,1
0.2140129902563907,0,0
0.008982433005955675,0,0
0.0004235939628914706,0,0
0.9612128615072649,1,1
0.8658689493233306,1,1
0.07923807999535112,0,0
0.012742434528723595,0,0
0.9866024183093092,1,1
0.999997266295904,1,1
0.12934653194164442,0,0
0.5389592733664229,1,0
0.9924097804471452,1,0
0.9511306890010078,1,1
0.9998913597979598,1,1
0.9864328210106436,1,1
0.9968869904434621,1,1
0.0011785527959099428,0,0
0.9988685368748693,1,1
0.020128567742749882,0,0
0.999999959886336,1,1
0.9998741336155023,1,1
0.9833139029096926,1,1
0.002231076548558626,0,0
0.5067897825865721,1,1
0.9676643889104786,1,1
0.9996888498287254,1,1
0.5624361667578679,1,0
0.9659728014647944,1,1
0.9994975076717842,1,1
0.0022404437570098844,0,0
0.11642005807782425,0,0
0.999999914591654,1,1
0.9120152602889782,1,1
0.09645017799365217,0,0
0.12010782710748086,0,0
0.9734406184464949,1,1
0.9863462100965787,1,1
0.028420645118622526,0,0
0.0006535624868106972,0,0
0.9138320828172172,1,1
0.02924251154588186,0,0
0.18057121139629176,0,0
0.0011378163489212199,0,0
0.14400057959057047,0,0
0.15474704645051793,0,0
0.024096850909160052,0,0
0.9999992979317667,1,1
0.00843404774445897,0,0
0.08196163040474823,0,0
0.9987681943178764,1,1
0.9093620553906949,1,1
0.0020128048435263525,0,0
0.998274794496479,1,1
0.008284739983585485,0,0
0.9975796668713274,1,1
0.9862232576759884,1,1
0.002511706379884405,0,0
0.029000445393387923,0,0
0.37268559153723313,0,1
0.005939206708465519,0,0
0.9988436198417274,1,1
0.004882281413307358,0,0
0.9999994145158129,1,1
0.9999887274544497,1,1
0.9997360684822253,1,1
0.0589354977018787,0,0
0.9999330050136418,1,1
0.1460668322438741,0,0
0.5498659644104131,1,1
0.0981000602086032,0,0
0.9999976740729908,1,1
0.31579308217624424,0,1
0.06962531204912908,0,0
0.1499255421893884,0,0
0.9997951898426067,1,1
0.9996549752674804,1,1
0.9998687794776318,1,1
0.19890045040920282,0,0
0.21175963259392785,0,0
0.009591341075760576,0,0
0.037991233527283313,0,0
0.999791115973805,1,1
0.99571760674422,1,1
0.028845692062876294,0,0
0.2763544122705823,0,0
0.999999965089512,1,1
0.999738266523661,1,1
0.0020176784693832603,0,0
0.944511654998748,1,1
0.010471940738217935,0,0
0.9999937508326182,1,1
0.9741699621835069,1,1
0.997126288762994,1,1
0.9999816919096454,1,1
0.9745415831414462,1,1
0.9689017243738456,1,1
0.1390693979502639,0,0
0.8480199633944903,1,1
0.21938028691173195,0,0
0.021640327972302472,0,0
0.07729847600916251,0,0
0.999985408620961,1,1
0.003585748632172852,0,0
0.973717114472284,1,1
0.99996819237233,1,1
0.9999999244943941,1,1
0.9974139572289098,1,1
0.010470502722275257,0,0
0.36923755641925077,0,1
0.8372842949297464,1,1
0.9938295670067001,1,1
0.1541810437393833,0,0
0.914495842496213,1,1
0.9997976266623274,1,1
0.0446448939808679,0,0
0.22533454278656656,0,0
0.19440071142727175,0,0
0.0016850417672415804,0,0
0.997548340993687,1,1
0.0015425234195522346,0,0
0.9981408299681747,1,1
1.8118218992885114e-05,0,0
0.2343788998575348,0,0
0.9998948459450259,1,1
0.5197133684763037,1,1
0.0345095325327282,0,0
0.21008117889155656,0,0
0.1174879950541319,0,0
0.9991386118578119,1,1
0.0014090814469969685,0,0
0.8536015567307376,1,1
0.9976436414503431,1,1
0.06695136170355818,0,0
0.9607931277317522,1,1
0.03433908213692277,0,0
0.9998297280016992,1,1
0.8147740286013623,1,1
0.008693140584968399,0,0
0.08402116353208261,0,0
0.9959124887910397,1,1
0.9977671006856862,1,1
0.8998540308755871,1,1
0.9999964923886157,1,1
0.11634938494494533,0,0
0.03841544056837793,0,0
0.46477581888103797,0,0
0.9684727616827074,1,1
0.9986888032627272,1,1
0.9999988124799712,1,1
0.9995455594266976,1,1
0.9943128755462883,1,1
0.0017587138316911242,0,0
0.015563382977809598,0,0
0.7822013694269417,1,1
0.002819371104496299,0,0
0.008409507282192844,0,0
0.0001221379651597409,0,0
0.6999274451512186,1,1
0.9995685168498396,1,1
0.37644712971187916,0,1
0.17432511702730086,0,0
0.8781009397885658,1,1
0.9563469067337375,1,1
0.9997873185871149,1,1
0.9954033016609071,1,1
0.9946599399363771,1,1
0.10471283262443043,0,0
0.8702889558473299,1,1
0.9929317337206542,1,1
0.9999969848656539,1,1
0.14166296713963233,0,0
0.0061482943364904894,0,0
0.0003522878061699505,0,0
0.9988134753632468,1,1
0.999158333375109,1,1
7.337581636846318e-05,0,0
0.21390960421599653,0,0
0.07442866871176582,0,0
0.9999999054350498,1,1
0.030451624294945908,0,0
0.6999348521670188,1,0
0.013779530360304073,0,0
0.2743162880407163,0,0
0.9997819163133816,1,1
0.13231331521101655,0,0
0.02089152302109683,0,0
0.9997268059305575,1,1
0.014762944146423488,0,0
0.9992689929550821,1,1
0.0019470500709474986,0,0
0.9114002922486362,1,1
0.0029030944857525967,0,0
0.004400748328458457,0,0
0.9999162456864815,1,1
0.13435008610420943,0,0
0.9997406438305332,1,1
0.8761187329118003,1,1
0.07140079088652895,0,0
0.021551222341057656,0,0
0.0038700130510621257,0,0
0.9999283776059393,1,1
0.9999996833309387,1,1
0.00466672663103771,0,0
0.8531579768756282,1,1
0.021704467774767037,0,0
0.5584937135658368,1,1
2.393532951648831e-05,0,0
0.12798717412206292,0,0
0.9999793695387414,1,1
0.03387311466678848,0,0
0.04346613030148725,0,0
0.043597898413471704,0,0
0.9983076195605994,1,1
0.47722406336443457,0,0
0.014173737878788976,0,0
0.9999314326477425,1,1
0.002891928364572023,0,0
0.4545335469765682,0,0
0.9992949922378863,1,1
0.9988285285178042,1,1
0.9999881755772964,1,1
0.003400209757679356,0,0
0.9999999890028243,1,1
0.9942052339757519,1,1
0.0005795927406805914,0,0
0.3339687020752601,0,0
0.9871414227963483,1,1
0.5473741639451358,1,0
0.9999944685906308,1,1
0.7858739361660187,1,1
0.07363688481384909,0,1
0.6787404928173112,1,1
0.0029391225005362285,0,0
0.23802151264884355,0,0
0.8940570157590907,1,1
0.5795253544916215,1,0
0.009711283781163297,0,0
0.9127309362069151,1,1
0.9719418349241448,1,1
0.6684921531270728,1,0
0.012248468002049625,0,0
0.27201078709023313,0,1
0.9984345352654715,1,1
0.037670629311271416,0,0
0.35200904122988436,0,0
0.1459211907631846,0,0
0.999993785090302,1,1
0.9999705918692864,1,1
0.9954375389911666,1,1
0.9999831030327733,1,1
0.9373705591154885,1,1
0.9550021321566763,1,1
0.1596205349899432,0,0
0.028440837835786076,0,0
0.9906375628792822,1,1
0.5341698207312316,1,0
0.9996744406840558,1,1
0.009867855979620812,0,0
0.9977478677143714,1,1
0.016484784912830452,0,0
0.038430015882100876,0,0
0.9990411728803098,1,1
0.9431188116686806,1,1
0.1027749935759525,0,0
0.005658283501034327,0,0
0.4678669674475691,0,1
0.5836912915601754,1,0
0.9990799852898438,1,1
0.9997347284529683,1,1
0.06195311392677837,0,0
0.9794564375195478,1,1
0.06572545400481627,0,0
0.059540535037312034,0,0
0.4215052779040415,0,1
0.9952922044110686,1,1
0.051170880719033786,0,0
0.9943243286945986,1,1
0.04880564533449643,0,0
0.038866092858164024,0,0
0.99858952951661,1,1
0.09305186166628887,0,0
0.8915034958544,1,1
0.9999999116564906,1,1
0.008539927467369705,0,0
0.1844952683621257,0,0
0.0015388508277135247,0,0
0.011408727973341961,0,0
0.9994297131144985,1,1
0.03075422185416357,0,0
0.9996319093543183,1,1
0.0275287836104088,0,0
0.9797511289056766,1,1
0.05960956125698959,0,1
0.07083592546793387,0,0
0.020561551733071292,0,0
0.4564738453239651,0,0
0.9983686633820585,1,1
0.013447782896267505,0,0
0.026053363281048535,0,0
0.0013315033612895902,0,0
0.01743747110692419,0,0
0.006703315963788628,0,0
0.9999984431113503,1,1
0.9947863252781579,1,1
0.11849922089745217,0,0
0.12627059890358022,0,0
0.9995863431776287,1,1
0.03656322899005176,0,0
0.5220278459661354,1,1
0.9999998662141577,1,1
0.24003472586425093,0,0
0.9992483894750137,1,1
0.0739939024920369,0,0
0.0058905241586445865,0,0
0.2221143748481579,0,1
0.04426950084395706,0,0
0.026318632897161576,0,0
0.8459003879125152,1,0
0.9999995011103815,1,1
0.00207326385692128,0,0
0.9833693292149797,1,1
0.0008753774895845172,0,0
0.296309114971209,0,1
0.9999816661996037,1,1
0.4151635365402021,0,0
0.9998054693022653,1,1
0.8820696908186084,1,1
0.9484942340090348,1,1
0.9999566903402973,1,1
0.99998169920143,1,1
0.005358616962999029,0,0
0.999378078459567,1,1
0.48568424412648425,0,0
0.004422863067127282,0,0
0.13681631618061407,0,0
0.9999797477396146,1,1
0.9994089936230858,1,1
0.0022806701567804526,0,0
0.12456407836719474,0,0
0.9986761186499177,1,1
0.996947990222075,1,1
0.9997555744311662,1,1
0.9997609910372235,1,1
0.9468370691582474,1,1
0.6783190357105803,1,1
0.9434958274387149,1,1
0.12629072518003057,0,0
0.5440743784784555,1,1
0.9999997113947598,1,1
0.994080451244983,1,1
0.04253246700383273,0,0
0.9981060510955557,1,1
0.9999330315404424,1,1
0.6558053643326471,1,1
0.9454793881202048,1,0
0.007652511807446472,0,0
0.5706948073760469,1,1
0.9992579858411454,1,0
0.9992720242819724,1,1
0.9999912259805356,1,1
0.7883922877411569,1,1
0.9777397725315758,1,1
0.8910817692286319,1,1
0.9999625193209063,1,1
0.9983127745292567,1,1
0.9190109177612887,1,0
0.9999998978140789,1,1
0.9983629143022945,1,1
0.9999987380019145,1,1
0.9999999866910934,1,1
0.026565192427058192,0,0
0.011329027180700658,0,0
0.4768508344663206,0,0
0.9998202036468521,1,1
0.0004309511140613609,0,0
0.0046763239030106684,0,0
0.999999994208367,1,1
0.00821317811978381,0,0
0.9969202009898144,1,1
0.9040676209209375,1,1
0.9999777947456485,1,1
0.21862104897153167,0,1
0.29237528031946153,0,0
0.645283545195056,1,1
0.9999341017879424,1,1
0.31935617795680116,0,0
0.002233403839877015,0,0
0.9999993082940701,1,1
0.20102493017493792,0,0
0.027676459979580587,0,1
0.013781320847655498,0,0
0.9998934267289025,1,1
0.04731914695376586,0,0
0.9875444627778441,1,1
0.008890002226416054,0,0
0.03368512338604019,0,0
0.9989826330784193,1,1
0.06291867225160776,0,0
0.9996574721088074,1,1
0.9363401834436688,1,1
0.0003868858259676357,0,0
0.14470678857155408,0,0
0.0006440107318679702,0,0
0.0043050137579032245,0,0
8.149615665218773e-05,0,0
0.9415833186495585,1,1
0.9980166759759652,1,1
0.9968746031938541,1,1
0.08518152750400065,0,0
0.9999991634619351,1,1
0.9999518598257864,1,1
0.989144518182232,1,1
0.9998416834013445,1,1
0.9998798953907604,1,1
0.03879956015099869,0,0
0.31540338805842943,0,0
0.9781394424157133,1,1
0.9999726845851882,1,1
0.9999733226364598,1,1
0.449611661556967,0,1
0.9929290549147468,1,1
0.04560065022873532,0,0
0.9999999673342246,1,1
0.9999922603099015,1,1
0.020929182824748142,0,0
3.8013467956787534e-05,0,0
0.14190979739740064,0,0
0.1137037306635969,0,0
0.21819521793572505,0,0
0.0043081034571876625,0,0
0.07307055905569948,0,0
0.0585216284102041,0,0
0.08282276150417318,0,0
0.004413457477110817,0,0
0.11226876823919973,0,0
0.9998822803421529,1,1
0.9999999944114135,1,1
0.01038631781641651,0,0
0.05402900203698901,0,0
0.0002413860305547067,0,0
0.9988672918338317,1,1
0.9929745522532427,1,1
0.20770313445325223,0,0
0.8924382609852318,1,1
0.010279208242714916,0,0
0.997928730684671,1,0
0.029271505763309245,0,0
0.9536948131891406,1,1
0.027130718021594002,0,0
0.8256332010531506,1,1
0.004499718518363105,0,0
0.3453187484577954,0,1
0.9999108512044015,1,1
0.6139966575003454,1,0
0.0405148773968758,0,0
0.12858570956658882,0,0
0.0005027430948671004,0,0
0.020075658512008553,0,0
0.008261815192956917,0,0
0.9988445619086289,1,1
0.7289095460973046,1,0
0.6985350011134295,1,1
0.005289049254575216,0,0
0.01864544630855562,0,0
0.5438106653158576,1,1
0.9613417526370296,1,1
0.9999999511691781,1,1
0.9694004617492399,1,1
0.999932391436971,1,1
0.9917796571664715,1,1
0.9999339614435111,1,1
0.007738253636236959,0,0
0.9786733391712032,1,1
0.20343085143832917,0,0
0.9999639835350852,1,1
0.9993460937195497,1,1
0.016316549451437484,0,0
0.7953535381194266,1,1
0.152855249285315,0,0
0.0006204494931026034,0,0
0.8701174102759373,1,1
0.9978107591037003,1,1
0.11002903590852581,0,0
0.9129075656589282,1,1
0.9999888015083188,1,1
0.9999999072042216,1,1
0.9999999990785124,1,1
0.8260997250438709,1,1
0.7720829161934382,1,1
0.03694562883113135,0,0
0.11084625130658897,0,0
0.11353252040984531,0,0
0.054539341693982536,0,0
0.9997417606814021,1,1
0.10013483262973692,0,0
0.9956066512157795,1,1
0.9999990157700557,1,1
0.9999970081803222,1,1
0.012007541887575732,0,0
0.36923814610370953,0,1
0.9997705947691551,1,1
0.07945753364975584,0,0
0.0020892278118747223,0,0
0.9999840530595301,1,1
0.010578962366745546,0,0
0.7247545133470933,1,1
0.02766606788137499,0,0
0.6685636126509888,1,1
0.7409352183491857,1,1
0.1594428987916967,0,0
0.26473028818800987,0,1
0.9999431944238515,1,1
0.10527195339321647,0,0
0.9999996052859047,1,1
0.9869840978982359,1,1
0.013025571729638547,0,0
0.9999857003555123,1,1
0.1205522488468696,0,0
0.11054440465389659,0,0
0.024627252161754185,0,0
0.7202220898899744,1,1
0.9960349171695556,1,1
0.25081441106480784,0,1
0.010017746823814452,0,0
0.9999265285793396,1,1
0.02536636050646568,0,0
0.9881723547696292,1,1
0.9807444499914522,1,1
0.003403349922971718,0,0
0.6348021008041427,1,0
0.0005466450204710164,0,0
0.005346255320614556,0,0
0.25014199324118386,0,1
0.9999977177485382,1,1
0.03088435738531917,0,1
0.010280752030223984,0,0
0.20371769745511648,0,0
0.9445490370754687,1,1
0.9250055347736803,1,1
0.9985160718127148,1,1
0.2672458103438995,0,1
0.5071565706353509,1,0
0.07261338006341936,0,0
0.9999992265915032,1,1
0.9996578179188854,1,1
0.9999997913061704,1,1
0.02216483215509419,0,0
0.9212411803576444,1,1
0.9847847962910864,1,1
0.17212412036254898,0,0
0.002065733546851481,0,0
0.9952606751953392,1,1
0.13110512411501835,0,0
0.9132861935502287,1,1
0.9972243776944173,1,1
0.0032661404636432456,0,0
0.8899035679074868,1,1
0.052734065533320613,0,0
0.002221702853885219,0,0
0.9995464187148143,1,1
0.9724311567702484,1,1
0.6196529590168169,1,0
0.029583094573652345,0,0
0.9309755367351146,1,1
0.9998309339150925,1,1
0.02322525648169995,0,0
0.0677161985247502,0,0
0.9999996814715943,1,1
0.0016115990149036812,0,0
0.014537789020423297,0,0
0.9257491699304183,1,1
0.9999992586626139,1,1
0.9999975085073077,1,1
0.001488779055311055,0,0
0.22480449647619022,0,0
0.0012869612766464584,0,0
0.9994133763054932,1,1
0.05384482136204457,0,0
0.2070328693047097,0,0
0.16499129020342757,0,0
0.27430815525926083,0,0
0.9297273984982671,1,1
0.06696696914621765,0,0
0.15135979365672006,0,0
0.22726519352876767,0,1
0.999975624531194,1,1
0.9995586879454862,1,1
0.002060449697357568,0,0
0.511176772919955,1,0
0.001151844903403387,0,0
0.15769979004940632,0,0
0.9745545404623904,1,1
0.0044696249177681785,0,0
0.9998533631986447,1,1
0.004582553164720295,0,0
0.007678535069735028,0,0
0.9999943288397712,1,1
0.03247786739197221,0,0
0.9780760622502402,1,1
0.025361717845476743,0,0
0.04252036321722882,0,0
0.2533306779355135,0,0
0.0026477270364629454,0,0
0.9999943568994223,1,1
0.13826594439329418,0,0
0.0038599922755101195,0,0
0.9154557742497428,1,1
0.000277793278775965,0,0
0.0015171426582470582,0,0
0.009597669930583442,0,0
0.9433486280112733,1,1
0.9061517386612544,1,1
0.27875919632331114,0,0
0.9859646709789149,1,1
0.9999997627447151,1,1
0.9725520947498698,1,1
0.9758997612426652,1,1
0.0038242719773929033,0,0
0.7554570958661908,1,0
0.08915316173598904,0,0
0.6855357445465226,1,1
0.9920473961614201,1,1
0.9997183376249708,1,1
0.07280389451587382,0,0
0.08542193098228591,0,0
0.20748186651482778,0,0
0.955893900654969,1,1
0.8916182100102056,1,1
0.03550134780682224,0,0
0.004758702881205638,0,0
0.059875895511046946,0,0
